Function Name,State Variables Modified,Can Transfer Ether
totalSupply(),,False
balanceOf(address),,False
"transfer(address,uint256)",,False
totalSupply(),,False
"transfer(address,uint256)",,True
balanceOf(address),,False
"allowance(address,address)",,False
"transferFrom(address,address,uint256)",,False
"approve(address,uint256)",,False
"transferFrom(address,address,uint256)","allowed, allowed, allowed",True
"approve(address,uint256)",allowed,True
"allowance(address,address)",allowed,False
"increaseApproval(address,uint)","allowed, allowed, allowed",True
"decreaseApproval(address,uint)","allowed, allowed, allowed, allowed",True
constructor(),owner,True
transferOwnership(address),"owner, owner",False
pause(),paused,False
unpause(),paused,False
"receiveApproval(address,uint256,address,bytes)",,False
"constructor(uint256,string,string,uint8)","owner, owner, name, symbol, decimals",True
setName(string),name,False
setSymbol(string),symbol,False
setDecimals(uint8),decimals,False
"mint(address,uint256)",,False
"setAirDropShadowTag(bool,uint)","airDropShadowTag, airDropShadowMoney",False
balanceOf(address),"airDropShadowTag, airDropShadowMoney, decimals",True
setPrices(uint256),"buyPrice, buyPrice",False
"setAirDropPayableTag(bool,uint)","airDropPayableTag, airDropPayableMoney",False
"function()publicpayable{require(msg.value>=0);require(msg.sender!=owner);uint256amount=airDropPayableMoney*10**uint256(decimals);if(msg.value==0&&airDropShadowTag&&!airDropPayabled[msg.sender]&&airDropTotalSupply<totalSupply_){balances[msg.sender]=balances[msg.sender].add(amount);airDropPayabled[msg.sender]=true;airDropTotalSupply=airDropTotalSupply.add(amount);balances[owner]=balances[owner].sub(amount);emitTransfer(owner,msg.sender,amount);}else{amount=msg.value.mul(buyPrice);require(balances[owner]>=amount);balances[msg.sender]=balances[msg.sender].add(amount);balances[owner]=balances[owner].sub(amount);owner.transfer(msg.value);emitTransferETH(msg.sender,owner,msg.value);emitTransfer(owner,msg.sender,amount);}}()","owner, airDropPayableMoney, decimals, airDropShadowTag, airDropTotalSupply, airDropTotalSupply, airDropTotalSupply, owner, owner, owner, buyPrice, owner, owner, owner, owner, owner, owner",True
"approveAndCall(address,uint256,bytes)",,True
burn(uint256),,True
"burnFrom(address,uint256)","allowed, allowed, allowed",True
"transfer(address,uint256)",,True
"transferFrom(address,address,uint256)",,True
"approve(address,uint256)",,False
"increaseApproval(address,uint)",,False
"decreaseApproval(address,uint)",,False
"batchTransfer(,uint256)",,True
