Function Name,State Variables Modified,Can Transfer Ether
constructor(),owner,True
transferOwnership(address),"owner, owner",False
balanceOf(address),,False
"transfer(address,uint256)",,False
"allowance(address,address)",,False
"transferFrom(address,address,uint256)",,False
"approve(address,uint256)",,False
mint(uint256),,False
burn(uint256),,False
constructor(),"_balances, totalSupply",True
totalSupply(),totalSupply,False
balanceOf(address),_balances,False
"allowance(address,address)",_approvals,False
"transfer(address,uint256)","_balances, _balances, _balances, _balances, _balances",True
"transferFrom(address,address,uint256)","_balances, _approvals, _approvals, _approvals, _balances, _balances, _balances, _balances",True
"approve(address,uint256)","_balances, _approvals",True
mint(uint256),"_balances, _balances, totalSupply, totalSupply",True
burn(uint256),"_balances, _balances, _balances, totalSupply, totalSupply",True
