Function Name,State Variables Modified,Can Transfer Ether
"receiveApproval(address,uint256,address,bytes)",,False
Ownable(),owner,True
transferOwnership(address),"owner, owner",False
TokenERC20(uint256),"totalSupply, decimals, totalSupply",True
totalSupply(),totalSupply,False
"transfer(address,uint256)","currentTotalSupply, totalSupply, startBalance, currentTotalSupply, currentTotalSupply, startBalance",True
"transferFrom(address,address,uint256)","allowed, currentTotalSupply, totalSupply, startBalance, currentTotalSupply, currentTotalSupply, startBalance, allowed, allowed",True
"approve(address,uint256)",allowed,True
"allowance(address,address)",allowed,False
"increaseApproval(address,uint)","allowed, allowed, allowed",True
"decreaseApproval(address,uint)","allowed, allowed, allowed, allowed",True
balanceOf(address),,False
function()payablepublic{}(),,False
getEth(uint),owner,True
modifyairdrop(uint256),startBalance,False
