Function Name,State Variables Modified,Can Transfer Ether
Ownable(),owner,True
transferOwnership(address),"owner, owner",False
RefundVault(address),"wallet, state",False
deposit(address),"state, deposited, deposited",False
close(),"state, state, wallet",True
enableRefunds(),"state, state",False
refund(address),"state, deposited, deposited",True
"LandSale(address,uint256,uint256,uint256)","wallet, vault, wallet, goal, openingTime, closingTime",False
purchaseVillage(uint256),"weiRaised, weiRaised, villagesSold, villagesSold, addressToNumVillages, addressToNumVillages",True
purchaseTown(uint256),"weiRaised, weiRaised, townsSold, townsSold, addressToNumTowns, addressToNumTowns",True
purchaseCity(uint256),"weiRaised, weiRaised, citiesSold, citiesSold, addressToNumCities, addressToNumCities",True
"purchaseLandWithCC(uint8,bytes32,uint256)","weiRaised, weiRaised, citiesSold, citiesSold, userToNumCities, userToNumCities, weiRaised, weiRaised, townsSold, townsSold, userToNumTowns, userToNumTowns, weiRaised, weiRaised, villagesSold, villagesSold, userToNumVillages, userToNumVillages",True
villagePrice(),"VILLAGE_START_PRICE, villagesSold, VILLAGE_INCREASE_RATE",False
townPrice(),"TOWN_START_PRICE, townsSold, TOWN_INCREASE_RATE",False
cityPrice(),"CITY_START_PRICE, citiesSold, CITY_INCREASE_RATE",False
pause(),paused,False
resume(),paused,False
isPaused(),paused,False
hasClosed(),closingTime,False
claimRefund(),"isFinalized, vault",True
goalReached(),"weiRaised, goal",False
finalize(),"isFinalized, vault, vault, isFinalized",False
