Function Name,State Variables Modified,Can Transfer Ether
"safeAdd(uint,uint)",,False
"safeSub(uint,uint)",,False
"safeMul(uint,uint)",,False
"safeDiv(uint,uint)",,False
totalSupply(),,False
balanceOf(address),,False
"allowance(address,address)",,False
"transfer(address,uint)",,False
"approve(address,uint)",,False
checkRate(),,False
"receiveApproval(address,uint256,address,bytes)",,False
constructor(),owner,True
transferOwnership(address),newOwner,False
acceptOwnership(),"newOwner, owner, newOwner, owner, newOwner, newOwner",True
constructor(),"symbol, name, decimals, _totalSupply, start, unlockdate, unlockdate, unlockdate, unlockdate, unlockdate, unlockdate, unlockdate, unlockdate, unlockdate, unlockdate",True
now_(),,False
totalSupply(),_totalSupply,False
balanceOf(address),,False
checkRate(),"unlockdate, unlockdate, unlockdate",False
"transfer(address,uint)","unlockdate, unlockdate, blacklist, blacklist",True
"approve(address,uint)",,True
"allowance(address,address)",,False
"approveAndCall(address,uint,bytes)",,True
function()publicpayable{revert();}(),,False
"transferAnyERC20Token(address,uint)",owner,True
totalSupplyIncrease(uint256),"_totalSupply, _totalSupply",True
blacklisting(address),blacklist,False
deleteFromBlacklist(address),blacklist,False
