Function Name,State Variables Modified,Can Transfer Ether
Ownable(),owner,True
transferOwnership(address),owner,False
balanceOf(address),,False
"transfer(address,uint256)",,False
"allowance(address,address)",,False
"transferFrom(address,address,uint256)",,False
"approve(address,uint256)",,False
"transfer(address,uint256)",,True
balanceOf(address),,False
"transferFrom(address,address,uint256)",,True
"approve(address,uint256)",,True
"allowance(address,address)",,False
burn(uint),"totalSupply, totalSupply",True
setReleaseAgent(address),releaseAgent,False
"setTransferAgent(address,bool)",transferAgents,True
releaseTokenTransfer(),released,False
"transfer(address,uint)","released, transferAgents, transferAgents, released, released, transferAgents",True
"transferFrom(address,address,uint)","released, transferAgents, transferAgents, released, released, transferAgents",True
"VelixIDToken(string,string,uint,uint)","owner, name, symbol, totalSupply, decimals, owner, totalSupply",True
"setTokenInformation(string,string)","name, symbol, name, symbol",False
"transfer(address,uint)","released, transferAgents, transferAgents, released, released, transferAgents",True
"transferFrom(address,address,uint)","released, transferAgents, transferAgents, released, released, transferAgents",True
