Function Name,State Variables Modified,Can Transfer Ether
totalSupply(),,False
balanceOf(address),,False
"transfer(address,uint256)",,False
"allowance(address,address)",,False
"transferFrom(address,address,uint256)",,False
"approve(address,uint256)",,False
function()publicpayable{deposit();}(),,False
deposit(),balanceOf,True
withdraw(uint),"balanceOf, balanceOf",True
totalSupply(),,False
"approve(address,uint)",allowance,True
"transfer(address,uint)",,True
"transferFrom(address,address,uint)","balanceOf, allowance, allowance, allowance, balanceOf, balanceOf",True
isAffiliated(address),,False
"init(address,,,address,string)","totalShares, totalShares, totalShares, relayerName",False
payout(),totalShares,True
isAffiliated(address),,False
function()publicpayable{weth.deposit.value(msg.value)();}(),,False
Ownable(),owner,True
transferOwnership(address),"owner, owner",False
"registerAffiliate(address,string)",,False
"constructor(address,address,uint,uint,address)",,True
"update(address,address,address,uint,uint,address)","target, beneficiary, beneficiaryStake, senderStake, downstream, WETH",True
"signUp(,,string)","target, beneficiary, beneficiaryStake, senderStake, WETH, target, downstream, downstream",True
"registerAffiliate(,,string)","target, WETH, target, downstream, downstream",True
isAffiliated(address),,False
affiliateName(address),,False
