Function Name,State Variables Modified,Can Transfer Ether
balanceOf(address),,False
"transfer(address,uint256)",,False
"allowance(address,address)",,False
"transferFrom(address,address,uint256)",,False
"approve(address,uint256)",,False
"TokenTimelock(,address,uint256)","token, beneficiary, releaseTime",False
release(),"releaseTime, token, token, beneficiary",False
Ownable(),owner,True
transferOwnership(address),"owner, owner",False
"transfer(address,uint256)",,True
balanceOf(address),,False
"transferFrom(address,address,uint256)","allowed, allowed, allowed",True
"approve(address,uint256)",allowed,True
"allowance(address,address)",allowed,False
"increaseApproval(address,uint)","allowed, allowed, allowed",True
"decreaseApproval(address,uint)","allowed, allowed, allowed, allowed",True
"mint(address,uint256)","totalSupply, totalSupply",False
finishMinting(),mintingFinished,False
"Crowdsale(uint256,uint256,uint256,address)","token, startTime, endTime, rate, wallet",False
function()externalpayable{buyTokens(msg.sender);}(),,True
buyTokens(address),"beneficiary, rate, weiRaised, weiRaised, token, beneficiary, beneficiary",True
hasEnded(),endTime,False
finalize(),"isFinalized, isFinalized",False
RefundVault(address),"wallet, state",False
deposit(address),"state, deposited, deposited",False
close(),"state, state, wallet",True
enableRefunds(),"state, state",False
refund(address),"state, deposited, deposited",True
RefundableCrowdsale(uint256),"vault, wallet, goal",False
claimRefund(),"isFinalized, vault",True
goalReached(),"weiRaised, goal",False
closeVault(),"vaultClosed, vault, vaultClosed",False
burn(uint256),"totalSupply, totalSupply",True
pause(),paused,False
unpause(),paused,False
"transfer(address,uint256)",,True
"transferFrom(address,address,uint256)",,True
"approve(address,uint256)",,False
"increaseApproval(address,uint)",,False
"decreaseApproval(address,uint)",,False
"FNTCrowdsale(uint256,uint256,uint256,uint256,uint256,uint256,address,uint256,address,address)","minFunding, mediumFunding, highFunding, maxTotalSupply, maxICOSupply, maxTotalSupply, teamAddress, FSNASAddress, token",False
buyTokens(address),"beneficiary, weiRaised, minFunding, weiRaised, highFunding, minFunding, weiRaised, rate, mediumFunding, minFunding, rate, highFunding, mediumFunding, rate, weiRaised, highFunding, rate, weiRaised, mediumFunding, minFunding, weiRaised, rate, mediumFunding, minFunding, rate, weiRaised, mediumFunding, rate, weiRaised, minFunding, minFunding, weiRaised, rate, weiRaised, minFunding, rate, rate, weiRaised, minFunding, weiRaised, mediumFunding, weiRaised, highFunding, mediumFunding, weiRaised, rate, highFunding, mediumFunding, rate, weiRaised, highFunding, rate, weiRaised, mediumFunding, mediumFunding, weiRaised, rate, weiRaised, mediumFunding, rate, rate, weiRaised, mediumFunding, weiRaised, highFunding, weiRaised, highFunding, highFunding, weiRaised, rate, weiRaised, highFunding, rate, rate, rate, token, maxICOSupply, weiRaised, weiRaised, token, beneficiary, beneficiary",True
"addPresaleTokens(,,uint256)","endTime, rate, token, rate, rate, weiRaised, weiRaised, presaleWei, presaleWei, token, maxICOSupply",False
addToWhitelist(),"whitelist, whitelist",False
removeFromWhitelist(),"whitelist, whitelist",False
finalize(),"isFinalized, isFinalized, vault, isFinalized",False
