Function Name,State Variables Modified,Can Transfer Ether
constructor(),owner,True
transferOwnership(address),"owner, owner",False
renounceOwnership(),"owner, owner",False
totalSupply(),,False
"transfer(address,uint256)",,False
"allowance(address,address)",,False
"transferFrom(address,address,uint256)",,False
"approve(address,uint256)",,False
totalSupply(),,False
"transfer(address,uint256)",,True
"transferFrom(address,address,uint256)","allowed, allowed, allowed",True
"approve(address,uint256)",allowed,True
"allowance(address,address)",allowed,False
"increaseApproval(address,uint)","allowed, allowed, allowed",True
"decreaseApproval(address,uint)","allowed, allowed, allowed, allowed",True
constructor(),,True
balanceOf(address),freezeOf,False
burn(uint256),,True
"freeze(address,uint256)","freezeOf, freezeOf",False
"unfreeze(address,uint256)","freezeOf, freezeOf, freezeOf",False
withdrawEther(),,True
function()payablepublic{owner.transfer(this.balance);}(),owner,True
