Function Name,State Variables Modified,Can Transfer Ether
"receiveApproval(address,uint256,address,bytes)",,False
owned(),owner,True
transferOwnership(address),owner,False
"GPN(uint256,string,string,address)","owner, totalSupply, decimals, balanceOf, totalSupply, name, symbol, unitsOneEthCanBuy, fundsWallet",True
"function()publicpayable{totalEthInWei=totalEthInWei+msg.value;uint256amount=msg.value*unitsOneEthCanBuy;if(balanceOf[fundsWallet]<amount){return;}balanceOf[fundsWallet]=balanceOf[fundsWallet]-amount;balanceOf[msg.sender]=balanceOf[msg.sender]+amount;Transfer(fundsWallet,msg.sender,amount);fundsWallet.transfer(msg.value);}()","totalEthInWei, totalEthInWei, unitsOneEthCanBuy, balanceOf, fundsWallet, balanceOf, fundsWallet, balanceOf, fundsWallet, balanceOf, balanceOf, fundsWallet, fundsWallet",True
"setPrices(uint256,uint256)","sellPrice, buyPrice",False
buy(),"buyPrice, balanceOf, balanceOf, balanceOf",True
sell(uint),"balanceOf, balanceOf, balanceOf, sellPrice",True
"freezeAccount(address,bool)",approvedAccount,False
"mintToken(address,uint256)","balanceOf, totalSupply, owner, owner",False
setMinBalance(),minBalanceForAccounts,False
"transfer(address,uint256)","approvedAccount, minBalanceForAccounts, minBalanceForAccounts, sellPrice",True
"transferFrom(address,address,uint256)","allowance, allowance",True
"approve(address,uint256)",allowance,True
"approveAndCall(address,uint256,bytes)",,True
burn(uint256),"balanceOf, balanceOf, totalSupply",True
"burnFrom(address,uint256)","balanceOf, allowance, balanceOf, allowance, totalSupply",True
