Function Name,State Variables Modified,Can Transfer Ether
constructor(),developerAddr,True
activate(),"developerAddr, activated, activated, initAmount, amountProportion, dividend, jackpot, jackpotProportion, scientists, winnerFee, promotionRatio, duration, luckFristBonusRatio, luckLastBonusRatio, rId, sId, round, rId, rId, sId",True
function()isActivated()senderVerify()amountVerify()payablepublic{buyAnalysis(0x0);}(),,False
buy(address),,False
withdraw(),"rId, sId, player, player, playerRoundwithdrawAmountFlag, player, player, player, player",True
getPlayerDividend(address),"rId, player, player",False
"getPlayerDividendByRound(address,uint256,uint256)","round, stage, playerStageAmount, playerStageAmount, stage, stage, stage, round",False
"getPlayerJackpot(address,uint256)","round, playerStageAmount, round, stage, round, luckBoyFirst, luckBoyLast, round, jackpotProportion, stage, round, jackpot, luckBoyFirst, luckBoyFirst, luckFristBonusRatio, winnerFee, developerAddr, luckBoyLast, luckBoyLast, luckLastBonusRatio, winnerFee, developerAddr, luckBoyFirst, luckBoyLast, round, jackpotProportion, stage, round, jackpot",True
getHeadInfo(),"rId, sId, round, rId, stage, rId, sId, stage, rId, sId, stage, rId, sId, stage, rId, sId, stage, rId, sId",False
getLuckBoyAddrList(),luckBoylist,False
getRoundPlayerList(uint256),round,False
getPersonalStatus(address),"player, round, rId, playerRoundAmount, rId, rId, round, rId",False
getValueInfo(address),"player, player",False
getRoundStageEndInfo(uint256),round,False
"getRoundInfo(uint256,uint256)","round, round, stage, stage, stage, stage",False
