Function Name,State Variables Modified,Can Transfer Ether
balanceOf(address),,False
"allowance(address,address)",,False
"transfer(address,uint)",,False
"transferFrom(address,address,uint)",,False
"approve(address,uint)",,False
"mintToken(address,uint256)",,False
"mintTokenFree(address,uint256)",,False
changeTransfer(bool),,False
constructor(address),"ETHWallet, isFunding, creator, exchangeRate",True
setup(address),"configSet, Token, configSet",False
setupETHWallet(address),"creator, walletSet, ETHWallet, walletSet",True
closeSale(),"creator, isFunding",True
"function()payablepublic{require(msg.value>0,""value need to be more than 0"");require(isFunding,""isFunding required"");uint256amount=msg.value*exchangeRate;uint256total=totalMinted+amount;totalMinted+=total;ETHWallet.transfer(msg.value);Token.mintToken(msg.sender,amount);emitContribution(msg.sender,amount);}()","isFunding, exchangeRate, totalMinted, totalMinted, ETHWallet, Token",True
"contribute(address,uint256)","creator, isFunding, Token",True
updateRate(uint256),"creator, isFunding, exchangeRate",True
changeCreator(address),"creator, creator",True
changeTransferStats(bool),"creator, Token",True
