Function Name,State Variables Modified,Can Transfer Ether
Ownable(),owner,True
transferOwnership(address),"owner, owner",False
totalSupply(),,False
balanceOf(address),,False
"transfer(address,uint256)",,False
totalSupply(),,False
"transfer(address,uint256)",,True
balanceOf(address),,False
"allowance(address,address)",,False
"transferFrom(address,address,uint256)",,False
"approve(address,uint256)",,False
"transferFrom(address,address,uint256)","allowed, allowed, allowed",True
"approve(address,uint256)",allowed,True
"allowance(address,address)",allowed,False
"increaseApproval(address,uint)","allowed, allowed, allowed",True
"decreaseApproval(address,uint)","allowed, allowed, allowed, allowed",True
burn(uint256),,True
"burnFrom(address,uint256)",,False
pause(),paused,False
unpause(),paused,False
GiftToken(address),"initialTotalSupply, initialTotalSupply, initialTotalSupply",False
setIcoAddress(address),"addressIco, addressIco",True
"transfer(address,uint256)",,True
"transferFrom(address,address,uint256)",,True
"transferFromIco(address,uint256)",,True
setBackendAddress(address),backendAddress,False
"addWallet(address,string)","whitelist, whitelist, whitelist, whitelistLength",False
"updateWallet(address,string)",whitelist,False
removeWallet(address),"whitelist, whitelistLength",False
isWhitelisted(address),whitelist,False
walletData(address),whitelist,False
walletCreatedTimestamp(address),whitelist,False
"GiftCrowdsale(uint256,uint256,uint256,uint256)","startTimestamp, endTimestamp, exchangeRate, endFirstPeriodTimestamp, endSecondPeriodTimestamp, endThirdPeriodTimestamp, minCap",False
discount(),"endThirdPeriodTimestamp, endSecondPeriodTimestamp, endFirstPeriodTimestamp",False
bonus(address),"whitelist, startTimestamp",False
sellTokens(),"minimumInvestment, exchangeRate, token, tokensSold, tokensSold",True
function()publicpayable{sellTokens();}(),,False
withdrawal(address),token,True
"assignTokens(address,uint256)","token, tokensSold, tokensSold",True
refundPayment(),"tokensSold, minCap, investments, token, token, investments, investments",True
transferTokenOwnership(address),token,True
updateIcoEnding(uint256),endTimestamp,False
"init(address,address)","token, whitelist, token, whitelist",False
unpause(),"token, whitelist",False
setExchangeRate(uint256),exchangeRate,False
