Function Name,State Variables Modified,Can Transfer Ether
transferOwnership(address),"owner, owner",False
pause(),paused,False
unpause(),paused,False
balanceOf(address),,False
"transfer(address,uint256)",,False
"transfer(address,uint256)",,True
balanceOf(address),,False
"allowance(address,address)",,False
"transferFrom(address,address,uint256)",,False
"approve(address,uint256)",,False
"transferFrom(address,address,uint256)","allowed, allowed, allowed",True
"approve(address,uint256)",allowed,True
"allowance(address,address)",allowed,False
"increaseApproval(address,uint)","allowed, allowed, allowed",True
"decreaseApproval(address,uint)","allowed, allowed, allowed, allowed",True
converted(uint256),,False
PynToken(address),"totalSupply, specialAccounts, totalSupply",False
addSpecialAccount(address),specialAccounts,False
markFirstSaleComplete(),"specialAccounts, firstSaleComplete",True
isOpen(),"firstSaleComplete, specialAccounts",True
"transfer(address,uint)",,True
"transferFrom(address,address,uint)",,True
burn(uint256),"totalSupply, totalSupply",True
"PynTokenCrowdsale(address,address,uint256,address,uint16,uint16,uint16,bool)","fundsWallet, token, startTimestamp, rateOracle, bonus1, bonus2, bonus3, bonusForEveryone",False
isCrowdsaleOpen(),"capReached, startTimestamp, startTimestamp, duration",False
function()publicpayable{buyTokens();}(),,False
buyTokens(),"token, capReached, totalRaised, totalRaised, token, fundsWallet",True
calculateTokenAmount(uint256),"rateOracle, bonusForEveryone, token, startTimestamp, startTimestamp, startTimestamp, bonus1, bonus2, bonus3",True
success(),"startTimestamp, token, capReached, token, startTimestamp, duration, token, capReached, token",False
