Function Name,State Variables Modified,Can Transfer Ether
balanceOf(address),,False
"allowance(address,address)",,False
"transfer(address,uint256)",,False
"transferFrom(address,address,uint256)",,False
"approve(address,uint256)",,False
SolaToken(address),"totalSupply, totalSupply",False
balanceOf(address),,False
"allowance(address,address)",allowed,False
"transfer(address,uint256)",,True
"transferFrom(address,address,uint256)","allowed, allowed, allowed",True
"approve(address,uint256)",allowed,True
"increaseApproval(address,uint)","allowed, allowed, allowed",True
"decreaseApproval(address,uint)","allowed, allowed, allowed, allowed",True
Ownable(),owner,True
transferOwnership(address),"owner, owner",False
SolaDistribution(uint256),"AVAILABLE_TOTAL_SUPPLY, AVAILABLE_PRESALE_SUPPLY, AVAILABLE_FOUNDER_SUPPLY, AVAILABLE_AIRDROP_SUPPLY, AVAILABLE_ADVISOR_SUPPLY, AVAILABLE_BONUS1_SUPPLY, AVAILABLE_BONUS2_SUPPLY, AVAILABLE_BONUS3_SUPPLY, AVAILABLE_RESERVE_SUPPLY, startTime, SOLA",False
"setAllocation(address,uint256,)","allocations, AVAILABLE_PRESALE_SUPPLY, AVAILABLE_PRESALE_SUPPLY, allocations, AVAILABLE_FOUNDER_SUPPLY, AVAILABLE_FOUNDER_SUPPLY, allocations, startTime, startTime, AVAILABLE_ADVISOR_SUPPLY, AVAILABLE_ADVISOR_SUPPLY, allocations, startTime, AVAILABLE_RESERVE_SUPPLY, AVAILABLE_RESERVE_SUPPLY, allocations, startTime, startTime, AVAILABLE_BONUS1_SUPPLY, AVAILABLE_BONUS1_SUPPLY, allocations, startTime, startTime, AVAILABLE_BONUS2_SUPPLY, AVAILABLE_BONUS2_SUPPLY, allocations, startTime, startTime, AVAILABLE_BONUS3_SUPPLY, AVAILABLE_BONUS3_SUPPLY, allocations, startTime, startTime, AVAILABLE_TOTAL_SUPPLY, AVAILABLE_TOTAL_SUPPLY",False
"setAirdropAdmin(address,bool)",airdropAdmins,False
airdropTokens(),"startTime, airdrops, airdrops, SOLA, decimalFactor, decimalFactor, AVAILABLE_AIRDROP_SUPPLY, AVAILABLE_AIRDROP_SUPPLY, AVAILABLE_TOTAL_SUPPLY, AVAILABLE_TOTAL_SUPPLY, grandTotalClaimed, grandTotalClaimed",True
transferTokens(address),"allocations, allocations, allocations, startTime, allocations, allocations, startTime, allocations, startTime, allocations, allocations, allocations, SOLA, grandTotalClaimed, grandTotalClaimed, allocations, grandTotalClaimed",True
grandTotalAllocated(),"INITIAL_SUPPLY, AVAILABLE_TOTAL_SUPPLY",False
"refundTokens(address,address)",SOLA,True
