Function Name,State Variables Modified,Can Transfer Ether
totalSupply(),,False
balanceOf(address),,False
"allowance(address,address)",,False
"transfer(address,uint256)",,False
"approve(address,uint256)",,False
"transferFrom(address,address,uint256)",,False
constructor(),owner,True
transferOwnership(address),newOwner,False
acceptOwnership(),"newOwner, owner, newOwner, owner, newOwner, newOwner",True
close(),owner,False
constructor(),"symbol, name, decimals, _totalSupply, decimals, _balances, owner, _totalSupply, owner, _totalSupply",False
totalSupply(),_totalSupply,False
balanceOf(address),"_balances, owner",False
"allowance(address,address)","_allowed, owner",False
"transfer(address,uint256)","_balances, _balances, _balances, _balances, _balances",True
"approve(address,uint256)","_balances, _allowed",True
"transferFrom(address,address,uint256)","_balances, _allowed, _balances, _balances, _balances, _balances, _allowed, _allowed",True
function()publicpayable{revert();}(),,False
"transferAnyERC20Token(address,uint)",owner,True
