Function Name,State Variables Modified,Can Transfer Ether
userRefund(),,False
setOwner(address),owner,False
setLock(),globalLocked,False
setOfficialGameUrl(string),officialGameUrl,False
profitOrgPay(),,False
"mineToken(address,uint256)",,False
balanceOf(address),,False
setStopPlay(bool),"isStopPlay, stopTime",False
userRefund(),,True
setMaxShareholderEther(uint256),"minBankerEther, minBankerEther",False
setMinBankerEther(uint256),"gameMinBetAmount, gameMaxBetAmount, minBankerEther",False
depositEther(),"userEtherOf, userEtherOf",True
bidLoan(uint256),"isStopPlay, shareholder, userEtherOf, shareholder, minBankerEther, minBankerEther, userEtherOf, shareholder, currentLoanPerson, currentDayRate10000, userEtherOf, userEtherOf, userEtherOf, userEtherOf, currentLoanPerson, userEtherOf, currentLoanPerson, userEtherOf, shareholder, userEtherOf, shareholder, currentLoanPerson, currentDayRate10000, currentLoanAmount, currentLoanDayTime, currentLoanAmount",True
getCanLoanAmount(),"userEtherOf, shareholder, minBankerEther, minBankerEther, userEtherOf, shareholder, userEtherOf, shareholder, minBankerEther, userEtherOf, shareholder, minBankerEther",False
calLoanAmount(),"currentLoanPerson, currentLoanAmount, currentLoanAmount, currentLoanDayTime, currentDayRate10000",False
checkPayLoan(),"isStopPlay, stopTime, userEtherOf, shareholder, userEtherOf, shareholder, userEtherOf, currentLoanPerson, userEtherOf, currentLoanPerson, userEtherOf, shareholder, userEtherOf, shareholder, userEtherOf, currentLoanPerson, userEtherOf, currentLoanPerson, userEtherOf, shareholder, userEtherOf, shareholder, currentLoanPerson, currentDayRate10000, currentLoanAmount, currentLoanDayTime, userEtherOf, shareholder, minBankerEther, userEtherOf, currentLoanPerson, userEtherOf, currentLoanPerson, userEtherOf, shareholder, userEtherOf, shareholder, currentLoanPerson, currentDayRate10000, currentLoanAmount, currentLoanDayTime",True
"SelectOne(uint256,uint256,string,address)","owner, gameMinBetAmount, gameMaxBetAmount, minBankerEther, gameMaxBetAmount, gameName, GameToken, shareholder, shareholderIsToken, officialGameUrl",True
tokenOf(address),GameToken,False
"play(,)",,False
getAward(),,False
getAwardNum(uint),playerBetInfoOf,False
function()publicpayable{if(msg.value>0){userEtherOf[msg.sender]=userEtherOf[msg.sender].add(msg.value);}}(),"userEtherOf, userEtherOf",True
