Function Name,State Variables Modified,Can Transfer Ether
constructor(),owner,True
transferOwnership(address),owner,False
"receiveApproval(address,uint256,address,bytes)",,False
"constructor(uint256,string,string,uint8,uint256)","totalSupply, lockedFund, balanceOf, totalSupply, lockedFund, decimals, name, symbol, version",True
"transfer(address,uint256)",,True
"transferFrom(address,address,uint256)","allowance, allowance",True
"approve(address,uint256)",allowance,True
"approveAndCall(address,uint256,bytes)",,True
burn(uint256),"balanceOf, balanceOf, totalSupply",True
"burnFrom(address,uint256)","balanceOf, allowance, balanceOf, allowance, totalSupply",True
"sweep(address,address,uint256)",allowance,True
getMetaData(),"name, symbol, decimals, totalSupply, version, owner, lockedFund",False
"releaseLockedFund(address,uint256)","lockedFund, lockedFund, balanceOf",False
