Function Name,State Variables Modified,Can Transfer Ether
totalSupply(),,False
balanceOf(address),,False
"allowance(address,address)",,False
"transfer(address,uint)",,False
"approve(address,uint)",,False
"transferFrom(address,address,uint)",,False
constructor(),_totalSupply,False
totalSupply(),_totalSupply,False
balanceOf(address),,False
"allowance(address,address)",,False
buy(),_totalSupply,True
sell(uint),_totalSupply,True
"transfer(address,uint)",,True
"transferFrom(address,address,uint)",,True
"approve(address,uint)",,True
function()externalpayable{revert();}(),,False
