Function Name,State Variables Modified,Can Transfer Ether
constructor(),owner,True
transferOwnership(address),"owner, owner",False
lock(),locked,False
unlock(),locked,False
balanceOf(address),balances,False
"transfer(address,uint)","balances, balances, balances, balances, balances",True
"transferFrom(address,address,uint)","balances, allowed, balances, balances, balances, balances, allowed, allowed",True
"approve(address,uint)","allowed, allowed",True
"allowance(address,address)",allowed,False
constructor(uint),"locked, totalSupply, ONE_TOKEN, balances, totalSupply, totalSupply, balances",True
function()externalpayable{revert();}(),,False
