Function Name,State Variables Modified,Can Transfer Ether
balanceOf(address),,False
"transfer(address,uint256)",,False
"allowance(address,address)",,False
"transferFrom(address,address,uint256)",,False
"approve(address,uint256)",,False
"transfer(address,uint256)",,True
balanceOf(address),,False
"transferFrom(address,address,uint256)",,True
"approve(address,uint256)",,True
"allowance(address,address)",,False
transferOwnership(address),"owner, owner",False
"mint(address,uint256)","totalSupply, totalSupply",False
finishMinting(),mintingFinished,False
buyTokens(address),"rate, weiRaised, weiRaised, token",True
hasEnded(),endTime,False
changeDekzAddress(address),"wallet, owner, wallet",True
takeAllTheMoney(address),"wallet, rate, token",True
leaveMessage(string),,False
getMessageCount(),,False
getMessage(uint),,False
