Function Name,State Variables Modified,Can Transfer Ether
constructor(),owner,True
transferOwnership(address),"owner, owner",False
pause(),paused,False
unpause(),paused,False
balanceOf(address),,False
"transfer(address,uint256)",,False
"transfer(address,uint256)",,True
balanceOf(address),,False
"allowance(address,address)",,False
"transferFrom(address,address,uint256)",,False
"approve(address,uint256)",,False
"transferFrom(address,address,uint256)","allowed, allowed, allowed",True
"approve(address,uint256)",allowed,True
"allowance(address,address)",allowed,False
"increaseApproval(address,uint)","allowed, allowed, allowed",True
"decreaseApproval(address,uint)","allowed, allowed, allowed, allowed",True
"transfer(address,uint256)",,True
"transferFrom(address,address,uint256)",,True
"approve(address,uint256)",,False
"increaseApproval(address,uint)",,False
"decreaseApproval(address,uint)",,False
"constructor(address,address,uint)","minter, totalSupply, claimedFlag",True
mintex(uint),"totalSupply, totalSupply",True
"mint(address,uint,bool)","lockedBalances, lockedBalances, currentSupply, currentSupply",False
setClaimedFlag(bool),claimedFlag,False
claimTokens(),"lockedBalances, lockedBalances, lockedBalances",True
"constructor(address,address,address)","paused, wallet, minerAddress, otherAddress, openSoldTokens, uracToken, URAC_TOTAL_SUPPLY, uracToken, minerAddress, MINER_STAKE, STAKE_MULTIPLIER, uracToken, otherAddress, OTHER_STAKE, STAKE_MULTIPLIER",True
setExchangeRate(uint256),exchangeRate,False
setStartTime(uint),"startTime, endTime, startTime, MAX_SALE_DURATION",False
"setWhiteList(,bool)",fullWhiteList,False
"addWhiteList(address,bool)",fullWhiteList,False
setWallet(address),"owner, wallet, wallet",False
function()externalpayable{buyURAC(msg.sender);}(),,True
