Function Name,State Variables Modified,Can Transfer Ether
Ownable(),owner,True
transferOwnership(address),"owner, owner",False
balanceOf(address),,False
"transfer(address,uint256)",,False
"allowance(address,address)",,False
"transferFrom(address,address,uint256)",,False
"approve(address,uint256)",,False
burn(uint256),,False
setTokenCountFromPreIco(uint256),,False
Crowdsale(),"wallet, token, openingTime, closingTime",False
function()externalpayable{buyTokens(msg.sender);}(),,True
buyTokens(address),"tokenPriceInWei, weiRaised, weiRaised",True
hasClosed(),closingTime,False
capReached(),"weiRaised, cap",False
finalize(),"isFinalized, isFinalized",False
setIco(address),,False
