Function Name,State Variables Modified,Can Transfer Ether
Ownable(),owner,True
transferOwnership(address),"owner, owner",False
pause(),paused,False
unpause(),paused,False
totalSupply(),,False
balanceOf(address),,False
"transfer(address,uint256)",,False
totalSupply(),,False
"transfer(address,uint256)",,True
balanceOf(address),,False
"allowance(address,address)",,False
"transferFrom(address,address,uint256)",,False
"approve(address,uint256)",,False
"transferFrom(address,address,uint256)","allowed, allowed, allowed",True
"approve(address,uint256)",allowed,True
"allowance(address,address)",allowed,False
"increaseApproval(address,uint)","allowed, allowed, allowed",True
"decreaseApproval(address,uint)","allowed, allowed, allowed, allowed",True
TiqpitToken(address),"addressIco, INITIAL_TOTAL_SUPPLY, INITIAL_TOTAL_SUPPLY, INITIAL_TOTAL_SUPPLY",False
"transfer(address,uint256)",,True
"transferFrom(address,address,uint256)",,True
"transferFromIco(address,uint256)",,True
burnFromAddress(address),,False
