Function Name,State Variables Modified,Can Transfer Ether
balanceOf(address),,False
"transfer(address,uint256)",,False
balanceOf(address),,False
"transfer(address,uint256)",,False
"transferFrom(address,address,uint256)",,False
"approve(address,uint256)",,False
"allowance(address,address)",,False
"transfer(address,uint256)","transfersEnabled, addressFundTeam, addressFundAdvisors",True
"checkVesting(uint256,uint256)","addressFundTeam, fundTeam, addressFundTeam, fundTeam, addressFundTeam, fundTeam, addressFundTeam",False
balanceOf(address),,False
"transferFrom(address,address,uint256)","allowed, transfersEnabled, allowed, allowed",True
"approve(address,uint256)",allowed,True
"allowance(address,address)",allowed,False
"increaseApproval(address,uint)","allowed, allowed, allowed",True
"decreaseApproval(address,uint)","allowed, allowed, allowed, allowed",True
claimTokens(address),"owner, owner, owner",True
checkApprove(uint8),"approveOwner, owner, approveOwner, ownerTwo, approveOwner, approveOwner, approveOwner",True
constructor(address),wallet,False
"constructor(address,address)","owner, ownerTwo, addressFundReserv, transfersEnabled, mintingFinished, totalSupply, INITIAL_SUPPLY, owner",True
function()payablepublic{buyTokens(msg.sender);}(),,True
buyTokens(address),"weiRaised, weiRaised, tokenAllocated, tokenAllocated, owner, deposited, countInvestor, countInvestor, wallet",True
getPeriod(uint256),,False
getDeposited(address),deposited,False
setWallet(address),"wallet, wallet",True
validPurchaseTokens(uint256),"weiMin, tokenAllocated, fundForSale, tokenAllocated",True
getRefferalProfit(address),"isRefferer, isRefferer",True
setWeiMin(uint256),weiMin,False
addToWhitelist(address),whitelist,False
addManyToWhitelist(),whitelist,False
removeFromWhitelist(address),whitelist,False
