Function Name,State Variables Modified,Can Transfer Ether
totalSupply(),,False
balanceOf(address),,False
"transfer(address,uint256)",,False
"allowance(address,address)",,False
"transferFrom(address,address,uint256)",,False
"approve(address,uint256)",,False
Ownable(),owner,True
transferOwnership(address),"owner, owner",False
"Crowdsale(uint256,address,)","_rate, _wallet, _token, rate, _rate, wallet, _wallet, token, _token",False
function()externalpayable{buyTokens(msg.sender);}(),,True
buyTokens(address),"weiRaised, weiRaised",True
"TimedCrowdsale(uint256,uint256)","_openingTime, _closingTime, _openingTime, openingTime, _openingTime, closingTime, _closingTime",False
hasClosed(),closingTime,False
CappedCrowdsale(uint256),"_cap, cap, _cap",False
capReached(),"weiRaised, cap",False
finalize(),"isFinalized, isFinalized",False
RefundVault(address),"_wallet, wallet, _wallet, state",False
deposit(address),"state, deposited, deposited",False
close(),"state, state, wallet",True
enableRefunds(),"state, state",False
refund(address),"state, deposited, deposited",True
RefundableCrowdsale(uint256),"_goal, vault, wallet, goal, _goal",False
claimRefund(),"isFinalized, vault",True
goalReached(),"weiRaised, goal",False
EladCrowdsale(),"_goal, _cap",False
isOpen(),"openingTime, closingTime",False
allocateRemainingTokens(),"isFinalized, token, token, owner",True
