Function Name,State Variables Modified,Can Transfer Ether
"receiveApproval(address,uint256,address,bytes)",,False
SLPC_ERC20Token(),"owner, balanceOf, owner, DEVELOPER_RESERVED",False
transferOwnership(address),"owner, owner",False
"transfer(address,uint256)",,True
"transferFrom(address,address,uint256)","allowance, allowance",True
"approve(address,uint256)",allowance,True
"approveAndCall(address,uint256,bytes)",,True
burn(uint256),"balanceOf, balanceOf, totalSupply",True
"burnFrom(address,uint256)","balanceOf, allowance, balanceOf, allowance, totalSupply",True
function()payablepublic{buyTokens(msg.sender);}(),,True
buyTokens(address),"balanceOf, currentSupply, balanceOf",False
afterCrowdSale(),"balanceOf, owner, balanceOf, owner, CROWD_SUPPLY, currentSupply, currentSupply, CROWD_SUPPLY",False
hasEnded(),endTime,False
isSoleout(),"currentSupply, CROWD_SUPPLY",False
