Function Name,State Variables Modified,Can Transfer Ether
balanceOf(address),,False
"transfer(address,uint256)",,False
"transfer(address,uint256)","balances, balances, balances, balances, balances",True
balanceOf(address),balances,False
"allowance(address,address)",,False
"transferFrom(address,address,uint256)",,False
"approve(address,uint256)",,False
"TokenTimelock(,address,uint64)","token, beneficiary, releaseTime",False
release(),"releaseTime, token, token, beneficiary",False
"transferFrom(address,address,uint256)","balances, allowed, balances, balances, balances, balances, allowed, allowed",True
"approve(address,uint256)",allowed,True
"allowance(address,address)",allowed,False
"increaseApproval(address,uint)","allowed, allowed, allowed",True
"decreaseApproval(address,uint)","allowed, allowed, allowed, allowed",True
Owned(),owner,True
"IungoToken(address,address,address,address)","foundersFundAddress, teamFundAddress, reserveFundAddress, fundsTreasury",False
price(),,False
function()publicpayable{purchaseTokens(msg.sender);}(),,True
purchaseTokens(address),fundsTreasury,True
"issueTokensMulti(,)",,False
"issueTokens(address,uint256)",,False
close(),"totalSupply, totalSupply, balances, reserveFundAddress, balances, reserveFundAddress, totalSupply, totalSupply, issueIndex, reserveFundAddress, balances, teamFundAddress, balances, teamFundAddress, totalSupply, totalSupply, issueIndex, teamFundAddress, foundersFundAddress, foundersFundTimelock1Address, balances, foundersFundTimelock1Address, balances, foundersFundTimelock1Address, totalSupply, totalSupply, issueIndex, foundersFundTimelock1Address, foundersFundAddress, foundersFundTimelock2Address, balances, foundersFundTimelock2Address, balances, foundersFundTimelock2Address, totalSupply, totalSupply, issueIndex, foundersFundTimelock2Address, foundersFundAddress, foundersFundTimelock3Address, balances, foundersFundTimelock3Address, balances, foundersFundTimelock3Address, totalSupply, totalSupply, issueIndex, foundersFundTimelock3Address, tokenSaleClosed, fundsTreasury",True
saleDue(),date31Jan2018,False
"transferFrom(address,address,uint256)",,True
"transfer(address,uint256)",,True
