Function Name,State Variables Modified,Can Transfer Ether
totalSupply(),,False
balanceOf(address),,False
"transfer(address,uint)",,False
"allowance(address,address)",,False
"approve(address,uint)",,False
"transferFrom(address,address,uint)",,False
constructor(),"supply, founder, balances, founder, supply",True
"allowance(address,address)",,False
"approve(address,uint)",,True
"transferFrom(address,address,uint)","balances, balances, balances",True
totalSupply(),supply,False
balanceOf(address),balances,False
"transfer(address,uint)","balances, balances, balances",True
function()publicpayable{revert();}(),,False
