Function Name,State Variables Modified,Can Transfer Ether
Ownable(),owner,True
setOwner(address),"owner, owner",False
"withdrawToken(address,uint256)",owner,True
kill(),owner,False
setStatus(bool),paused,False
Operable(),operators,False
containsOperator(address),"operators, operators",False
indexOfOperator(address),"operators, operators",False
addOperator(address),operators,False
removeOperator(address),"operators, operators, operators, operators, operators, operators",False
EtherShuffle(),,False
function()publicpayable{if(msg.value==0){withdrawTo(msg.sender);}else{play();}}(),,True
play(),gamePrice,True
playFromBalance(),"balances, gamePrice, balances",True
gamesOf(address),gamesByPlayer,False
balanceOf(address),balances,False
getPlayers(uint256),games,False
hasHash(uint256),games,False
getHash(uint256),games,False
getResult(uint256),games,False
hasSecret(uint256),games,False
getSecret(uint256),games,False
getValue(uint256),games,False
"setHash(uint256,bytes32)",games,False
"reveal(uint256,,bytes32)","games, countOfParticipants",False
setPrice(uint256),gamePrice,False
setDistribution(),distributions,False
withdrawToMany(),,False
withdraw(),,True
withdrawTo(address),"balances, balances",True
"contains(uint256,address)",games,False
"createHash(,bytes32)",,False
"verify(bytes32,,bytes32)",,False
verifyGame(uint256),games,False
"verifySignature(address,bytes32,uint8,bytes32,bytes32)",,False
getNextGameId(),nextGameId,False
getLowestGameWithoutQuorum(),lowestGameWithoutQuorum,False
