Function Name,State Variables Modified,Can Transfer Ether
balanceOf(address),,False
"transfer(address,uint256)",,False
"allowance(address,address)",,False
"transferFrom(address,address,uint256)",,False
"approve(address,uint256)",,False
"transfer(address,uint256)",,True
balanceOf(address),,False
"transferFrom(address,address,uint256)","allowed, allowed, allowed",True
"approve(address,uint256)",allowed,True
"allowance(address,address)",allowed,False
"increaseApproval(address,uint)","allowed, allowed, allowed",True
"decreaseApproval(address,uint)","allowed, allowed, allowed, allowed",True
burn(uint256),"totalSupply, totalSupply",True
Ownable(),owner,True
transferOwnership(address),"owner, owner",False
CHXToken(),"totalSupply, owner, totalSupply, owner, totalSupply",False
setTokenSaleContractAddress(address),tokenSaleContractAddress,False
setRestrictedState(bool),isRestricted,False
"transfer(address,uint)",,True
"transferFrom(address,address,uint)",,True
"approve(address,uint)",,False
"increaseApproval(address,uint)",,False
"decreaseApproval(address,uint)",,False
"batchTransfer(,)",,True
"batchTransferFrom(address,,)",,True
"batchTransferFromMany(,address,)",,True
"batchTransferFromManyToMany(,,)",,True
"batchApprove(,)",,False
"batchIncreaseApproval(,)",,False
"batchDecreaseApproval(,)",,False
burn(uint),,False
drainStrayEther(uint),owner,True
"drainStrayTokens(,uint)",owner,True
