Function Name,State Variables Modified,Can Transfer Ether
totalSupply(),,False
balanceOf(address),,False
"allowance(address,address)",,False
"transfer(address,uint)",,False
"transferFrom(address,address,uint)",,False
"approve(address,uint)",,False
constructor(uint256),,True
totalSupply(),,False
balanceOf(address),,False
"allowance(address,address)",,False
"transfer(address,uint)",,True
"transferFrom(address,address,uint)",,True
"approve(address,uint256)",,True
"burnForGateway(address,string,uint64)",,False
constructor(address),"Gateway, Gateway",False
"transfer(address,uint)",,True
"transferFrom(address,address,uint)",,True
"approve(address,uint)",,False
"mint(address,uint64)",Gateway,True
changeGatewayAddr(address),"Gateway, Gateway, Gateway",True
"burn(uint64,string)",Gateway,True
