Function Name,State Variables Modified,Can Transfer Ether
balanceOf(address),,False
"transfer(address,uint256)",,False
"transferFrom(address,address,uint256)",,False
"approve(address,uint256)",,False
"allowance(address,address)",,False
Owned(),owner,True
changeOwner(address),owner,False
EPRX(),"issuingTokenOwner, balanceOf, issuingTokenOwner, totalSupply, transfersEnabled",True
"transfer(address,uint256)","owner, transfersEnabled",True
"transferFrom(address,address,uint256)","owner, transfersEnabled, allowed, allowed",True
balanceOf(address),balanceOf,False
"approve(address,uint256)","transfersEnabled, allowed, allowed",True
"allowance(address,address)",allowed,False
enableTransfers(bool),transfersEnabled,True
claimTokens(address),"owner, owner, owner",True
swapProxyTokens(),"issuingTokenOwner, issuingTokenOwner",True
