Function Name,State Variables Modified,Can Transfer Ether
constructor(),owner,True
setOwner(address),"owner, owner",True
status(),stopped,False
stop(),stopped,False
start(),stopped,False
balanceOf(address),,False
"transfer(address,uint256)",,False
burn(uint256),,False
"freezeAccount(address,bool)",,False
register(string),,False
"transfer(address,uint256)","balances, balances, balances, balances, balances",True
balanceOf(address),balances,False
burn(uint256),"balances, balances, balances, totalSupply, totalSupply",True
"freezeAccount(address,bool)",frozenAccount,False
register(string),keys,True
constructor(),"owner, totalSupply, balances, totalSupply",True
function()stoppablepublic{revert();}(),,False
