Function Name,State Variables Modified,Can Transfer Ether
getChampReward(uint),,False
"changeChampsName(uint,string,address)",,False
"withdrawChamp(uint,address)",,False
"attack(uint,uint,address)",,False
"transferToken(address,address,uint,bool)",,False
"cancelTokenSale(uint,address,bool)",,False
"giveToken(address,uint,address,bool)",,False
"setTokenForSale(uint,uint,address,bool)",,False
"getTokenURIs(uint,bool)",,False
"takeOffItem(uint,uint8,address)",,False
"putOn(uint,uint,address)",,False
"forgeItems(uint,uint,address)",,False
constructor(),"trusted, contractOwner",True
loadController(address),controller,False
"setTrusted(address,bool)",trusted,False
transferOwnership(address),contractOwner,False
"addWithdrawal(address,uint)",,False
"clearTokenApproval(address,uint,bool)","tokenToOwner, tokenApprovals, tokenApprovals",False
emergencyWithdraw(),contractOwner,True
"setChampsName(uint,string)",champToName,False
"setLeaderboard(uint,uint)",leaderboard,False
"setTokenApproval(uint,address,bool)",tokenApprovals,False
"setTokenOperatorApprovals(address,address,bool,bool)",tokenOperatorApprovals,False
"setTokenToOwner(uint,address,bool)",tokenToOwner,False
"setTokensForSaleCount(uint,bool)",tokensForSaleCount,False
"transferToken(address,address,uint,bool)",controller,True
"updateAddressInfo(address,uint,bool,uint,bool,uint,bool,string,bool)",addressInfo,False
"newChamp(uint,uint,uint,uint,uint,uint,uint,uint,uint,uint,bool,address)","champs, champs, leaderboard, addressInfo, tokenToOwner, tokensForSaleCount",False
"newItem(uint8,uint8,uint,uint,uint,uint,uint,bool,bool,address)","items, items, addressInfo, tokenToOwner, tokensForSaleCount",False
"updateChamp(uint,uint,uint,uint,uint,uint,uint,uint,uint,uint,uint,uint,uint,bool)","champs, leaderboard, tokensForSaleCount, tokensForSaleCount",False
"updateItem(uint,uint8,uint8,uint,uint,uint,uint,uint,bool,bool)","items, tokensForSaleCount, tokensForSaleCount",False
"buyItem(uint,address)","tokenToOwner, tokenToOwner, controller, tokenToOwner",True
"buyChamp(uint,address)","tokenToOwner, tokenToOwner, controller, tokenToOwner",True
changePlayersName(string),addressInfo,True
withdrawToAddress(address),"addressInfo, addressInfo, pendingWithdrawal, pendingWithdrawal",True
getChampsByOwner(address),"addressInfo, champs, tokenToOwner",False
getTokensForSale(bool),"tokensForSaleCount, tokensForSaleCount, champs, champs, items, items",False
getChampStats(uint256),"champs, items, items, items",False
getItemsByOwner(address),"addressInfo, items, tokenToOwner",False
getTokenCount(bool),"champs, addressInfo, items, addressInfo",False
"getTokenURIs(uint,bool)",controller,False
"onlyApprovedOrOwnerOfToken(uint,address,bool)","tokenToOwner, tokenApprovals, tokenOperatorApprovals",True
"attack(uint,uint)",controller,True
"cancelTokenSale(uint,bool)",controller,True
"changeChampsName(uint,string)",controller,True
"forgeItems(uint,uint)",controller,True
"giveToken(address,uint,bool)",controller,True
"setTokenForSale(uint,uint,bool)",controller,True
"putOn(uint,uint)",controller,True
"takeOffItem(uint,uint8)",controller,True
withdrawChamp(uint),controller,True
getChampReward(uint),controller,False
