Function Name,State Variables Modified,Can Transfer Ether
balanceOf(address),,False
"transfer(address,uint256)",,False
"transferFrom(address,address,uint256)",,False
"approve(address,uint256)",,False
"allowance(address,address)",,False
AppicsToken(address),ico,False
"mintTokens(address,uint256)","totalSupply, totalSupply",False
defrostTokens(),tokensAreFrozen,False
frostTokens(),tokensAreFrozen,False
"burnTokens(address,uint256)","totalSupply, totalSupply",False
balanceOf(address),,False
"transfer(address,uint256)",tokensAreFrozen,True
"transferFrom(address,address,uint256)",tokensAreFrozen,True
"approve(address,uint256)",,True
"allowance(address,address)",,False
