Function Name,State Variables Modified,Can Transfer Ether
constructor(),,False
getContractCount(),contracts,False
"newMintableToken(string,string,address)","symbol, name, _owner, contracts, lastContractAddress",False
seeMintableToken(uint),contracts,False
balanceOf(address),,False
"transfer(address,uint256)",,False
"allowance(address,address)",,False
"transferFrom(address,address,uint256)",,False
"approve(address,uint256)",,False
Ownable(),owner,False
transferOwnership(address),"owner, owner",False
"transfer(address,uint256)",,True
balanceOf(address),_owner,False
"transferFrom(address,address,uint256)","allowed, allowed, allowed",True
"approve(address,uint256)",allowed,True
"allowance(address,address)","allowed, _owner",False
"increaseApproval(address,uint)","allowed, allowed, allowed",True
"decreaseApproval(address,uint)","allowed, allowed, allowed, allowed",True
"constructor(string,string,address)","symbol, name, decimals, totalSupply, _totalSupply, _owner, _totalSupply, _owner, _totalSupply",False
"mint(address,uint256)","totalSupply, totalSupply",False
finishMinting(),mintingFinished,False
